CONST_CODE,Shape_Area,OBJECTID_1,NAME,OBJECTID,CONSTITUEN,COUNTY_ASS,SPOILT,COUNTY_A_1,REJECTED,REPORTED,SPOILT_VAL,VALID,DISPUTED,RESULT,COUNTY_COD,Shape_Leng,COUNTY_NAM,Shape_Le_1,REGISTERED,Main_Nandi_Elevation_30m,Main_Risks_Mean_LongRains,Main_Risks_Std_LongRains,Main_Suit_Class_LongRains,Main_Suit_Std_LongRains,Main_Advisory_bedrock_depth_LongRains,Main_Suit_Mean_LongRains,Main_Advisory_stone_content_LongRains,Main_Advisory_phosphorus_LongRains,Main_Conf_Tier_LongRains,Main_Risks_Mean_ShortRains,Main_Risks_Std_ShortRains,Main_Suit_Class_ShortRains,Main_Conf_Tier_ShortRains,Main_Advisory_bedrock_depth_ShortRains,Main_Suit_Std_ShortRains,Main_Advisory_stone_content_ShortRains,Main_Suit_Mean_ShortRains,Main_Advisory_phosphorus_ShortRains,LR_Fact_rain_mean,LR_Fact_rain_std,LR_Fact_texture_mean,LR_Fact_texture_std,LR_Fact_temp_std,LR_Fact_slope_std,LR_Fact_slope_mean,LR_Fact_rh_mean,LR_Fact_rh_std,LR_Fact_ecec_mean,LR_Fact_ecec_std,LR_Fact_temp_mean,LR_Fact_organic_carbon_std,LR_Fact_cec_apparent_std,LR_Fact_organic_carbon_mean,LR_Fact_cec_apparent_mean,LR_Fact_iron_std,LR_Fact_zinc_mean,LR_Fact_iron_mean,LR_Fact_zinc_std,LR_Fact_ph_mean,LR_Fact_ph_std,LR_Fact_calcium_std,LR_Fact_calcium_mean,LR_Fact_magnesium_mean,LR_Fact_total_nitrogen_std,LR_Fact_magnesium_std,LR_Fact_potassium_std,LR_Fact_total_nitrogen_mean,LR_Fact_potassium_mean,LR_Fact_phosphorus_mean,LR_Fact_phosphorus_std,LR_Fact_stone_content_mean,LR_Fact_stone_content_std,LR_Fact_bedrock_depth_std,LR_Fact_bedrock_depth_mean,LR_Fact_prob_cold_std,LR_Fact_prob_cold_mean,LR_Fact_prob_drought_mean,LR_Fact_prob_drought_std,LR_Fact_prob_heat_mean,LR_Fact_prob_heat_std,LR_Fact_prob_flood_std,LR_Fact_prob_flood_mean,LR_Fact_prob_overall_fail_mean,LR_Fact_prec_month1_mean,LR_Fact_prob_overall_fail_std,LR_Fact_prec_month2_mean,LR_Fact_min_temp_mean,LR_Fact_prec_month1_std,LR_Fact_germin_temp_mean,LR_Fact_prec_month2_std,LR_Fact_prec_month3_mean,LR_Fact_prec_month4_std,LR_Fact_prec_month3_std,LR_Fact_prec_month4_mean,LR_Fact_min_temp_std,LR_Fact_max_temp_mean,LR_Fact_max_temp_std,LR_Fact_germin_temp_std,LR_Fact_rh_dev_std,LR_Fact_rh_dev_mean,LR_Fact_rh_mat_std,LR_Fact_rh_mat_mean,SR_Fact_rain_mean,SR_Fact_slope_mean,SR_Fact_slope_std,SR_Fact_texture_std,SR_Fact_texture_mean,SR_Fact_ecec_mean,SR_Fact_ecec_std,SR_Fact_temp_std,SR_Fact_rain_std,SR_Fact_rh_mean,SR_Fact_rh_std,SR_Fact_temp_mean,SR_Fact_cec_apparent_mean,SR_Fact_organic_carbon_std,SR_Fact_cec_apparent_std,SR_Fact_organic_carbon_mean,SR_Fact_zinc_mean,SR_Fact_zinc_std,SR_Fact_iron_mean,SR_Fact_iron_std,SR_Fact_ph_mean,SR_Fact_ph_std,SR_Fact_total_nitrogen_mean,SR_Fact_total_nitrogen_std,SR_Fact_calcium_std,SR_Fact_potassium_mean,SR_Fact_magnesium_mean,SR_Fact_magnesium_std,SR_Fact_calcium_mean,SR_Fact_stone_content_mean,SR_Fact_phosphorus_mean,SR_Fact_phosphorus_std,SR_Fact_potassium_std,SR_Fact_bedrock_depth_std,SR_Fact_bedrock_depth_mean,SR_Fact_stone_content_std,SR_Fact_prob_cold_mean,SR_Fact_prob_cold_std,SR_Fact_prob_heat_mean,SR_Fact_prob_heat_std,SR_Fact_prob_drought_mean,SR_Fact_prob_drought_std,SR_Fact_prob_flood_std,SR_Fact_prob_overall_fail_mean,SR_Fact_prob_flood_mean,SR_Fact_prob_overall_fail_std,SR_Fact_prec_month3_mean,SR_Fact_prec_month4_mean,SR_Fact_min_temp_mean,SR_Fact_prec_month1_std,SR_Fact_prec_month1_mean,SR_Fact_prec_month2_mean,SR_Fact_prec_month2_std,SR_Fact_prec_month3_std,SR_Fact_germin_temp_mean,SR_Fact_prec_month4_std,SR_Fact_min_temp_std,SR_Fact_max_temp_std,SR_Fact_max_temp_mean,SR_Fact_germin_temp_std,SR_Fact_rh_dev_std,SR_Fact_rh_dev_mean,SR_Fact_rh_mat_std,SR_Fact_rh_mat_mean,LR_Raw_slope_raw,LR_Raw_ecec_raw,LR_Raw_cec_apparent_raw,LR_Raw_organic_carbon_raw,LR_Raw_iron_raw,LR_Raw_zinc_raw,LR_Raw_ph_raw,LR_Raw_total_nitrogen_raw,LR_Raw_calcium_raw,LR_Raw_potassium_raw,LR_Raw_magnesium_raw,LR_Raw_phosphorus_raw,LR_Raw_stone_content_raw,LR_Raw_bedrock_depth_raw,LR_Raw_prec_month1_raw,LR_Raw_prec_month2_raw,LR_Raw_prec_month3_raw,LR_Raw_prec_month4_raw,LR_Raw_mean_season_rain_raw,LR_Raw_min_temp_raw,LR_Raw_max_temp_raw,LR_Raw_germin_temp_raw,LR_Raw_texture_raw,LR_Raw_mean_temp_raw,LR_Raw_rh_dev_raw,LR_Raw_rh_mat_raw,LR_Raw_clay_content_raw,SR_Raw_slope_raw,SR_Raw_ecec_raw,SR_Raw_organic_carbon_raw,SR_Raw_cec_apparent_raw,SR_Raw_iron_raw,SR_Raw_zinc_raw,SR_Raw_ph_raw,SR_Raw_total_nitrogen_raw,SR_Raw_phosphorus_raw,SR_Raw_calcium_raw,SR_Raw_magnesium_raw,SR_Raw_potassium_raw,SR_Raw_stone_content_raw,SR_Raw_bedrock_depth_raw,SR_Raw_prec_month1_raw,SR_Raw_prec_month2_raw,SR_Raw_prec_month3_raw,SR_Raw_prec_month4_raw,SR_Raw_mean_season_rain_raw,SR_Raw_max_temp_raw,SR_Raw_germin_temp_raw,SR_Raw_mean_temp_raw,SR_Raw_texture_raw,SR_Raw_min_temp_raw,SR_Raw_rh_dev_raw,SR_Raw_rh_mat_raw,SR_Raw_clay_content_raw
157,0.03235287955,662,LOIYAMOROCK,2836,TIATY,785,0.0,LOIYAMOROCK,0.0,1.0,0.0,122.0,0.0,1,30,1.0958972679,BARINGO,1.0958972679,1860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0.05889337786,645,RIBKWO,2678,TIATY,783,0.0,RIBKWO,0.0,1.0,0.0,42.0,0.0,1,30,1.29226151583,BARINGO,1.29226151583,2802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0.03536602039,646,SILALE,2680,TIATY,784,40.0,SILALE,0.0,1.0,8.0,5.0,0.0,1,30,0.87239796429,BARINGO,0.87239796429,1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0.06105962219,665,TANGULBEI/KOROSSI,2859,TIATY,786,0.0,TANGULBEI/KOROSSI,0.0,3.0,0.0,261.0,0.0,1,30,1.25731280976,BARINGO,1.25731280976,3562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,0.07834714176,670,TIRIOKO,2917,TIATY,781,0.0,TIRIOKO,0.0,1.0,0.0,17.0,0.0,1,30,1.66262102935,BARINGO,1.66262102935,3615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0.0049640855,1153,CHESOEN,5388,BOMET CENTRAL,984,8.0,CHESOEN,64.0,4.0,0.0042194092827,1896.0,0.0,1,36,0.39178057506,BOMET,0.39178057506,12223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0.003942657,1165,MUTARAKWA,5461,BOMET CENTRAL,985,0.0,MUTARAKWA,48.0,3.0,0.0,858.0,0.0,1,36,0.34596533086,BOMET,0.34596533086,7324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0.00504852464,1151,NDARAWETA,5378,BOMET CENTRAL,982,32.0,NDARAWETA,56.0,8.0,0.011687363038714,2738.0,0.0,1,36,0.53237217276,BOMET,0.53237217276,8022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0.00297342613,1164,SILIBWET TOWNSHIP,5454,BOMET CENTRAL,981,56.0,SILIBWET TOWNSHIP,200.0,7.0,0.018810883439704,2977.0,0.0,1,36,0.4070015818,BOMET,0.4070015818,10771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,0.00283474043,1159,SINGORWET,5418,BOMET CENTRAL,983,40.0,SINGORWET,96.0,7.0,0.016057808109193,2491.0,0.0,1,36,0.41420323784,BOMET,0.41420323784,8070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0.00402735118,1175,CHEMANER,5564,BOMET EAST,980,16.0,CHEMANER,24.0,3.0,0.016806722689076,952.0,0.0,1,36,0.3777508712,BOMET,0.3777508712,5836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0.00409293874,1179,KEMBU,5586,BOMET EAST,977,4080.0,KEMBU,72.0,6.0,1.833707865168539,2225.0,0.0,1,36,0.35165529112,BOMET,0.35165529112,8661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0.00582290964,1177,KIPRERES,5582,BOMET EAST,979,16.0,KIPRERES,64.0,3.0,0.011994002998501,1334.0,0.0,1,36,0.4367249719,BOMET,0.4367249719,7757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0.0061223262,1163,LONGISA,5441,BOMET EAST,978,24.0,LONGISA,40.0,5.0,0.013245033112583,1812.0,0.0,1,36,0.53783269549,BOMET,0.53783269549,9244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,0.0057847982,1173,MERIGI,5509,BOMET EAST,976,88.0,MERIGI,24.0,4.0,0.050372066399542,1747.0,8.0,1,36,0.71293654714,BOMET,0.71293654714,9832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.00935659167,1160,CHEBUNYO,5419,CHEPALUNGU,974,56.0,CHEBUNYO,144.0,15.0,0.012950971322849,4324.0,0.0,1,36,0.63857928253,BOMET,0.63857928253,10709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.00775863531,1155,KONG'ASIS,5394,CHEPALUNGU,971,32.0,KONG'ASIS,120.0,12.0,0.009694032111481,3301.0,0.0,1,36,0.58412428892,BOMET,0.58412428892,9240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.00908970535,1176,NYANGORES,5572,CHEPALUNGU,972,88.0,NYANGORES,288.0,17.0,0.017767009892994,4953.0,0.0,1,36,0.62733878818,BOMET,0.62733878818,11441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.01033833305,1149,SIGOR,5374,CHEPALUNGU,973,88.0,SIGOR,128.0,16.0,0.021012416427889,4188.0,0.0,1,36,0.80702262041,BOMET,0.80702262041,10697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,0.00765981247,1167,SIONGIROI,5468,CHEPALUNGU,975,48.0,SIONGIROI,104.0,10.0,0.016937191249118,2834.0,0.0,1,36,0.53800988093,BOMET,0.53800988093,9604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.01299745313,1172,BOITO,5506,KONOIN,989,88.0,BOITO,152.0,17.0,0.014402618657938,6110.0,0.0,1,36,1.00800331211,KONOIN,1.00800331211,12524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.00901405331,1168,CHEPCHABAS,5471,KONOIN,986,80.0,CHEPCHABAS,392.0,14.0,0.014250089063057,5614.0,0.0,1,36,0.57029036563,KONOIN,0.57029036564,10003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.0299263394,1171,EMBOMOS,5496,KONOIN,990,256.0,EMBOMOS,280.0,29.0,0.028472917361806,8991.0,8.0,1,36,0.97154784087,KONOIN,0.97154784087,12746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.00716866779,1178,KIMULOT,5584,KONOIN,987,48.0,KIMULOT,136.0,8.0,0.013667425968109,3512.0,0.0,1,36,0.88973758705,KONOIN,0.88973758705,8843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0.00492750617,1154,MOGOGOSIEK,5391,KONOIN,988,104.0,MOGOGOSIEK,328.0,16.0,0.016932595245848,6142.0,0.0,1,36,0.49142079966,KONOIN,0.49142079966,11917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0.00524579549,1150,CHEMAGEL,5377,SOTIK,967,96.0,CHEMAGEL,432.0,20.0,0.012472391840977,7697.0,0.0,1,36,0.45398748441,BOMET,0.45398748441,12744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0.00626990617,1157,KAPLETUNDO,5404,SOTIK,969,136.0,KAPLETUNDO,328.0,23.0,0.015569547796222,8735.0,0.0,1,36,0.51838897719,BOMET,0.51838897719,14736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0.01052362746,1156,KIPSONOI,5395,SOTIK,968,56.0,KIPSONOI,304.0,25.0,0.00634129770128,8831.0,0.0,1,36,0.78391817874,BOMET,0.78391817874,11117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0.00972909727,1162,NDANAI/ABOSI,5432,SOTIK,966,120.0,NDANAI/ABOSI,344.0,28.0,0.013913043478261,8625.0,0.0,1,36,0.46279447484,BOMET,0.46279447484,11731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0.00762524886,1158,RONGENA/MANARET,5407,SOTIK,970,48.0,RONGENA/MANARET,264.0,16.0,0.009255688391824,5186.0,0.0,1,36,0.6609122496,BOMET,0.6609122496,8005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.00541214616,931,BUMULA,4288,BUMULA,1090,,BUMULA,,,,,,0,39,0.42866620975,BUNGOMA,0.42866620976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.00340916993,943,KABULA,4338,BUMULA,1092,40.0,KABULA,88.0,2.0,0.050125313283208,798.0,0.0,1,39,0.2749098197,BUNGOMA,0.2749098197,6059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.00204068895,946,KHASOKO,4356,BUMULA,1091,16.0,KHASOKO,32.0,1.0,0.035010940919037,457.0,0.0,1,39,0.21863779571,BUNGOMA,0.21863779571,5254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.00540635755,945,KIMAETI,4347,BUMULA,1093,16.0,KIMAETI,152.0,2.0,0.023289665211063,687.0,0.0,1,39,0.37917464045,BUNGOMA,0.37917464045,10379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.0048237477,950,SIBOTI,4367,BUMULA,1095,16.0,SIBOTI,144.0,3.0,0.015825914935707,1011.0,0.0,1,39,0.33349911331,BUNGOMA,0.33349911331,8871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,0.00386573187,933,SOUTH BUKUSU,4290,BUMULA,1089,,SOUTH BUKUSU,,,,,,0,39,0.40400210914,BUNGOMA,0.40400210914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
